4.1074e+06,4.2471e+06,3.2506e+06,3.3706e+06,4.1662e+06,3.7903e+06,4.1338e+06,2.7256e+06,3.1056e+06,4.6979e+06,3.3315e+06,4.4422e+06,4.0895e+06,2.3386e+06,4.0324e+06
4.064e+06,4.1561e+06,3.1387e+06,3.3605e+06,4.0962e+06,3.7746e+06,4.0552e+06,2.6355e+06,3.0648e+06,4.6052e+06,3.2509e+06,4.3633e+06,4.0449e+06,2.2373e+06,3.9927e+06
3.9987e+06,4.0614e+06,3.0291e+06,3.3377e+06,4.0237e+06,3.7733e+06,3.9714e+06,2.5522e+06,3.0176e+06,4.5106e+06,3.1597e+06,4.2753e+06,4.0165e+06,2.1481e+06,3.9581e+06
3.9298e+06,3.934e+06,2.9077e+06,3.2937e+06,3.9532e+06,3.7636e+06,3.9012e+06,2.4779e+06,2.9704e+06,4.4066e+06,3.0643e+06,4.1893e+06,3.9708e+06,2.0614e+06,3.9208e+06
3.8532e+06,3.8017e+06,2.7943e+06,3.2381e+06,3.8839e+06,3.7591e+06,3.8344e+06,2.4046e+06,2.9252e+06,4.3086e+06,2.9779e+06,4.1013e+06,3.9172e+06,1.9801e+06,3.8717e+06
3.7783e+06,3.6821e+06,2.6807e+06,3.1892e+06,3.8146e+06,3.7497e+06,3.788e+06,2.3271e+06,2.8725e+06,4.2092e+06,2.9026e+06,3.9989e+06,3.8303e+06,1.9057e+06,3.8245e+06
3.703e+06,3.5784e+06,2.5765e+06,3.1525e+06,3.7486e+06,3.7406e+06,3.7481e+06,2.2611e+06,2.8202e+06,4.1183e+06,2.8286e+06,3.9019e+06,3.7629e+06,1.8388e+06,3.7697e+06
3.6137e+06,3.4763e+06,2.4794e+06,3.1006e+06,3.6777e+06,3.7307e+06,3.694e+06,2.2023e+06,2.7673e+06,4.028e+06,2.7521e+06,3.8045e+06,3.6987e+06,1.7691e+06,3.7362e+06
3.5291e+06,3.3656e+06,2.3898e+06,3.0416e+06,3.6083e+06,3.719e+06,3.6335e+06,2.1457e+06,2.7238e+06,3.9204e+06,2.689e+06,3.7125e+06,3.641e+06,1.7102e+06,3.7137e+06
3.4354e+06,3.2673e+06,2.2957e+06,2.9829e+06,3.5523e+06,3.6965e+06,3.5846e+06,2.0934e+06,2.6792e+06,3.8106e+06,2.6246e+06,3.6195e+06,3.5831e+06,1.6494e+06,3.7065e+06
3.3348e+06,3.1631e+06,2.2042e+06,2.9163e+06,3.4953e+06,3.6815e+06,3.5234e+06,2.04e+06,2.6269e+06,3.7026e+06,2.5709e+06,3.529e+06,3.5198e+06,1.5925e+06,3.6863e+06
3.2472e+06,3.089e+06,2.1168e+06,2.8561e+06,3.4422e+06,3.6591e+06,3.4457e+06,1.9844e+06,2.5836e+06,3.5958e+06,2.5234e+06,3.436e+06,3.4691e+06,1.5409e+06,3.6712e+06
3.1645e+06,3.0293e+06,2.0345e+06,2.7912e+06,3.3983e+06,3.6379e+06,3.371e+06,1.9419e+06,2.5342e+06,3.4932e+06,2.4838e+06,3.3499e+06,3.4114e+06,1.4894e+06,3.6452e+06
3.0763e+06,2.9711e+06,1.9545e+06,2.7148e+06,3.3492e+06,3.6092e+06,3.2966e+06,1.8863e+06,2.4835e+06,3.4025e+06,2.4345e+06,3.26e+06,3.3416e+06,1.4446e+06,3.6178e+06
2.9959e+06,2.9078e+06,1.884e+06,2.6357e+06,3.3036e+06,3.5838e+06,3.2133e+06,1.8344e+06,2.4324e+06,3.3204e+06,2.3902e+06,3.1773e+06,3.2553e+06,1.4037e+06,3.5836e+06
